age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,balance_salary_ratio,products_per_tenure,digital_engagement_score,customer_value,revenue_at_risk,age_tenure_ratio,zero_balance_flag,single_product_flag,credit_engagement_mismatch,complaint_risk_score,low_digital_activity,financial_stress_flag,wealth_tier,age_group,churn_risk_score,priority_score,high_value_customer,high_churn_risk
-0.08166882,-0.060264915,-0.053452235,0.048312586,-0.04876749,-0.038160656,-0.44555506,-0.22571339,0.09836901,0.10814416,-0.39331087,-0.21611832,-0.11980539,-0.28171894,0.13621952,0.0026598705,-0.02256939,1.3642728,1.3035553,-0.029505756,0.026792586,0.0939733,-0.32853293,-0.00053637696,-0.13538013,-0.0795107,0.0,0.30024892,0.010198946,0.1579441,0.0017742002,0.025029555,-0.0438212,0.082322076,0.27700257,0.12134745,0.0,0.023392078
-0.078222446,-0.0037837953,-0.06562688,0.040474422,-0.14488573,1.0544863,1.6917509,-0.23328659,0.082808614,0.031069636,-0.35020643,-0.20527792,-0.10005783,-0.3086229,0.13444623,0.001731545,-0.029660767,1.1456223,1.1211253,-0.053134233,0.002168693,0.089535125,-0.32404152,0.011499329,-0.13090685,-0.05136483,0.0,0.25265437,0.010889198,0.08192555,0.0018175684,0.019799478,-0.041971013,0.075178534,0.222135,0.12356388,0.0,0.023392078
-0.011164536,-0.003974582,-0.040517867,0.016183354,1.2357506,-0.027477551,1.5988215,-0.18664235,0.0942624,0.115960784,-0.2942157,-0.19571072,-0.14246081,-0.20813505,0.109738454,0.004831873,0.006350996,1.1857865,1.2348262,-0.04578087,0.033161614,0.007733429,-0.3269037,0.04929311,-0.104623854,-0.0700098,0.0,0.2832803,0.011194813,0.09069847,0.0018113444,0.019463878,-0.051006775,-0.1585544,0.11738853,0.094850145,0.0,0.023378698
-0.077688195,-0.056676153,-0.01762003,0.08486229,-0.11808093,-0.031630743,1.6624748,-0.21129018,0.063816026,0.09640587,-0.26494533,-0.21711108,0.35515326,-0.183901,0.095406555,0.011096718,-0.026106171,1.2082756,1.1856005,-0.048890363,0.08023549,0.08897683,-0.3510659,-0.0027821832,-0.0985824,-0.108021304,0.0,0.24948001,0.010001693,0.5554385,0.0021339764,0.020247307,0.019025479,-0.064098164,0.16776134,0.082793415,0.0,0.023119224
-0.11707711,-0.048662845,-0.06479242,0.11206322,1.1796744,-0.02489472,1.5082791,-0.18942681,0.0959111,0.12177067,-0.316693,-0.23849526,0.34570417,-0.22921999,0.0880473,0.013773268,-0.021739414,1.2044289,1.0455734,-0.05227637,0.09079249,0.07748066,-0.29185522,0.045273885,-0.09612499,-0.10863218,0.0,0.27901834,0.009777617,0.53356713,0.0021724876,0.020280838,-0.015419874,0.054538388,0.17454447,0.068808496,0.0,0.023030518
-0.09200607,-0.04300546,-0.08487329,0.055326164,1.5140913,-0.015613442,-0.36976033,-0.25930977,0.11857886,0.108543284,-0.3760267,-0.1879134,-0.046111032,-0.2956939,0.14879261,0.006271649,-0.06890272,1.370057,1.283947,-0.035073675,0.09609061,0.04696402,-0.3266885,0.03649425,-0.11648476,-0.026071198,0.0,0.35311675,0.010424828,0.12769298,0.002021212,0.025842262,0.013170168,0.09357715,0.22603382,0.07946089,0.0,0.023494162
-0.029140623,-0.054496054,-0.0021691327,0.14063801,-0.09107965,-0.03813149,-0.4166012,-0.26378495,0.028843384,0.033692263,0.03900936,-0.19388868,0.49238268,-0.14975794,0.09858773,0.010987358,0.085156694,1.41891,1.2228018,-0.024981873,0.055279713,0.11138098,-0.35754627,-0.016932026,-0.026181532,-0.035990357,0.0,0.29785317,0.008625963,0.60580117,0.002159522,0.025070637,-0.01621611,-0.15984146,0.25925067,0.13111489,0.0,0.02301714
-0.085413754,-0.054759216,-0.07617431,0.091226146,1.1645508,-0.027681176,1.4692545,-0.1826248,0.062628135,0.1034269,-0.2627517,-0.22153929,0.34945092,-0.1855952,0.09611469,0.6098046,-0.033051256,1.1818035,1.0973843,-0.049590822,0.08826058,0.0750475,-0.3329868,0.039666556,-0.06842101,-0.08820188,0.0,0.2776574,0.009486597,0.539468,0.0021058647,0.019782882,-0.013214949,-0.128278,0.117778584,0.06696066,0.0,0.02301714
-0.06907225,-0.09654285,-0.02286024,0.07621548,-0.13164063,1.0807488,-0.45274338,-0.23293398,0.0862165,0.058913022,-0.3176525,-0.17432298,0.45502093,-0.20918043,0.06299673,0.0046329717,0.055365738,1.3875203,1.3681337,-0.030081483,0.08805265,0.10515743,-0.4301209,-0.017436378,-0.069174044,-0.080846004,0.0,0.30396006,0.008305848,0.5632206,0.0018717133,0.02296257,-0.026388234,-0.14084001,0.27161095,0.08243857,0.0,0.02301714
0.028361179,-0.042857137,-0.045679845,0.020056548,-0.13345307,1.0563642,1.7117487,-0.2299244,0.08099193,0.05632558,-0.28031024,-0.18266876,-0.15349439,-0.22645162,0.085602455,-2.499146e-05,-0.007400595,1.1621315,1.2354381,-0.054273237,0.0410336,0.031247595,-0.35646808,0.023549464,-0.112941995,-0.08363509,0.0,0.25407496,0.010747981,0.09645037,0.0016847288,0.01913308,-0.039510973,-0.15907967,0.17693003,0.10107361,0.0,0.023378698
-0.16087706,-0.024524383,0.04377464,0.05735136,1.3893561,1.0578893,-0.3780684,-0.24461502,0.1020246,0.058326848,-0.36383012,-0.26685104,0.45713085,-0.24732007,0.011852422,0.006785938,0.050565775,1.3862287,1.2044522,-0.034690797,0.1166778,0.11139082,-0.40174994,0.015571312,-0.09433716,-5.3363852e-05,0.0,0.3404211,0.008502482,0.5375893,0.0022369376,0.025473258,0.015278787,0.06969069,0.23860252,0.034989856,0.0,0.02313457
-0.11139279,-0.038177013,-0.06634782,0.07737361,1.4652075,-0.02598113,-0.33631986,-0.19645686,0.12746985,0.104107834,-0.37182984,-0.25998697,0.4786197,-0.25529087,0.091477126,0.013033379,0.06807228,1.4031087,1.2212266,-0.034555808,0.12059287,0.042439766,-0.36316985,0.030113231,-0.099932775,-0.016693912,0.0,0.34466335,0.008773405,0.59192777,0.0025768923,0.027934374,-0.046128605,0.061514262,0.24502385,0.074224114,0.0,0.023030518
-0.082169876,-0.033988766,-0.06849729,0.048687354,1.2309145,-0.02731124,1.5748376,-0.1873652,0.08517319,0.114368096,-0.3360952,-0.2347982,-0.11975104,-0.24945359,0.12823595,0.007750762,-0.05467565,1.1662457,1.1267148,-0.04301571,0.023302969,0.05545967,-0.26943278,0.052208927,-0.122894585,-0.10592684,0.0,0.28327805,0.011203158,0.101134315,0.0017302162,0.019468678,-0.024984647,0.084716775,0.15613483,0.086488366,0.0,0.023392078
-0.02535,-0.04009703,0.014027911,-0.011325567,1.5030183,-0.024038082,-0.42295736,-0.20194364,0.12900029,0.11919543,-0.36695334,-0.19360389,-0.14186661,-0.2159209,0.096121885,0.697988,-0.0034849816,1.3524935,1.351009,0.013283997,0.024556201,0.009798095,-0.4241492,0.041930765,-0.14691904,-0.029451067,0.0,0.35876974,0.010006151,0.10477,0.0023882675,0.023678724,-0.036858343,-0.2088283,0.1611613,0.070308,0.0,0.023380669
-0.07342324,-0.06466812,-0.082175724,0.04756081,1.0301074,1.100209,1.3913211,-0.24158552,0.024191748,0.080625236,-0.24670795,-0.27650955,0.27339903,-0.24277419,-0.036049813,0.626627,-0.048981193,1.1354268,1.039541,-0.03473774,0.07420451,0.09876614,0.24992943,0.021833435,-0.078266636,-0.012465802,0.0,0.26608434,0.009796591,0.48705915,0.0019330876,0.02018565,0.007996495,-0.13249654,0.14125843,0.041643705,0.0,0.023124484
-0.12589921,-0.025788365,0.027820665,0.036341667,-0.10031511,-0.029342877,-0.47854316,-0.20489581,0.06857474,0.078821234,-0.43635237,-0.25114724,-0.11056556,-0.29985508,-0.054145683,0.7227192,-0.10514091,1.3460892,1.2410382,-0.028228516,-0.014263371,0.10836934,-0.40627033,-0.0029953057,-0.22499949,-0.010086497,0.0,0.29739612,0.010271165,0.19506341,0.0020856936,0.024597013,-0.06824769,0.09658055,0.22471151,0.115407735,0.0,0.023405323
0.020067904,-0.026270565,-0.005794675,0.092851266,-0.04262304,-0.04053962,-0.4554773,-0.25705042,0.025614563,0.08736764,-0.0039082374,-0.18424523,-0.14683393,-0.18251607,0.1402693,0.0006853156,0.021493046,1.3924351,1.2960769,0.004124989,-0.007702564,0.12522545,-0.32399973,-0.006404628,-0.058799963,-0.031848922,0.0,0.30512884,0.010044965,0.15929025,0.0016991969,0.026802022,-0.029308317,-0.20952246,0.24125779,0.1522859,0.0,0.023378698
-0.08156049,-0.061672624,-0.06387384,0.05916399,-0.19179526,1.08265,-0.35946032,-0.23409636,0.15001611,0.119346716,-0.39058176,-0.14588496,-0.056087293,-0.28989878,0.14047177,-0.006335578,-0.03661195,1.359681,1.3135486,0.007978294,0.071404785,0.11291354,-0.32765642,-0.021692999,-0.07743814,-0.09720858,0.0,0.19964282,0.008436021,0.13492195,0.0023067044,0.022814402,-0.053122148,0.06660409,0.2837147,0.12832348,0.0,0.0013963239
-0.09201112,-0.07635476,0.055894326,0.059929904,1.4941288,-0.022508979,-0.3712832,-0.24729085,0.108938314,0.12362382,-0.32318494,-0.20331128,0.4780648,-0.18539979,0.06973698,0.007755934,0.057802703,1.425864,1.3631502,0.011393586,0.056770023,0.11237113,-0.3416103,0.024457699,-0.09168411,-0.046571344,0.0,0.3545654,0.008740546,0.5775096,0.0021509777,0.02474694,-0.042229906,-0.17474183,0.1938737,0.07211839,0.0,0.023019109
-0.04366487,-0.08151068,-0.027610788,0.054655872,-0.31395555,-0.023604218,-0.34249413,-0.24833496,0.16561264,0.08059286,-0.30164406,-0.14000227,0.48319173,-0.19075848,0.090474084,0.0017692883,-0.009012534,1.4355433,1.358375,-0.060363803,0.16753282,0.16352065,-0.32810205,-0.019763164,-0.01896802,-0.080751665,0.0,0.1859071,0.0074934377,0.5996934,0.002606291,0.022956388,0.023961306,-0.14820725,0.30061558,0.10219188,0.0,0.0010310587
-0.042352162,-0.041070793,0.038050476,0.043527443,-0.079214886,-0.032574154,1.7353256,-0.23809765,0.097065955,0.09781614,-0.3567845,-0.21093129,-0.12502939,-0.26093248,0.10965815,0.00599687,-0.023410095,1.1743691,1.1585165,-0.039357785,0.035839967,0.062137675,-0.32200882,0.01856467,-0.16514368,-0.11621436,0.0,0.25176498,0.011308379,0.13291885,0.0018549326,0.018958507,-0.037677925,0.08245251,0.19557403,0.11645123,0.0,0.023394046
-0.124822184,-0.019762442,-0.05269021,0.05805353,1.3858197,1.0692621,-0.3584369,-0.22681767,0.118169434,0.06364838,-0.34401023,-0.2516707,0.45379433,-0.24901953,0.039386652,0.007104198,0.048571944,1.3808484,1.1827722,-0.037006453,0.13439389,0.074687414,-0.40182206,0.019281596,-0.08075957,0.004761757,0.0,0.34084344,0.0085335355,0.5609381,0.0023905104,0.02810173,0.012561613,0.0733841,0.2334832,0.028803416,0.0,0.023132602
-0.025413694,-0.028133692,-0.06978379,0.054839097,1.1111093,1.0243006,1.4407195,-0.20641373,0.078496255,0.07769694,-0.22923516,-0.1888035,0.3257822,-0.2411143,0.054075174,0.006487128,0.011708694,1.2054178,1.1817542,-0.036279973,0.1587956,0.037350845,-0.38464037,0.04710608,-0.06285454,-0.08428372,0.0,0.2754612,0.009310059,0.5317798,0.0021486625,0.020008238,-0.015207718,-0.05828874,0.16700561,0.030505992,0.0,0.02301714
-0.109522276,-0.037699398,-0.06634782,0.07377142,1.4662975,-0.026364654,-0.33564377,-0.19690114,0.12868333,0.10461273,-0.37161753,-0.25219974,0.47879833,-0.24067375,0.09820649,0.012000842,0.069549195,1.4030848,1.2175413,-0.04015743,0.09074824,0.040337518,-0.33014274,0.037361536,-0.09862448,0.01346839,0.0,0.34466335,0.008773405,0.59304196,0.0025768923,0.027934374,-0.016593192,0.06288597,0.24502385,0.071671695,0.0,0.023030518
-0.08521926,-0.057349324,-0.05260089,0.044315808,-0.047937933,-0.037709054,-0.44829205,-0.22737285,0.096803464,0.1228206,-0.41589388,-0.20624648,-0.055216156,-0.2799785,0.12415118,0.0041246694,-0.019571705,1.3778387,1.3328655,-0.029826645,0.042560957,0.10759052,-0.337727,-0.00079740945,-0.1350369,-0.08009818,0.0,0.3016672,0.010198946,0.16947459,0.0017742002,0.025603196,-0.043823622,0.09131009,0.2867003,0.11987749,0.0,0.023392078
-0.112286694,-0.027048908,-0.062018316,0.06001246,1.3968128,1.0684899,-0.36065137,-0.22532244,0.11678509,0.06336227,-0.3589496,-0.2523222,0.45470002,-0.23921713,0.058677845,0.008125153,0.07722481,1.3856198,1.2005183,-0.03438299,0.11722363,0.068789795,-0.39578032,0.028986864,-0.08659437,-0.0055262847,0.0,0.33938906,0.0083076535,0.56243074,0.0023969356,0.027862662,-0.02020621,0.061699566,0.25533774,0.048072804,0.0,0.023030518
-0.08392746,-0.065421715,-0.108326316,0.089680366,1.4289706,-0.028030287,-0.34521654,-0.17683664,0.109498054,0.10564354,-0.35938808,-0.2528522,0.4620312,-0.25331745,0.099041015,0.6523239,0.0071566715,1.3651528,1.1550553,-0.040857263,0.094006665,0.08054642,-0.3311969,0.052956115,-0.09024572,0.037928954,0.0,0.34158292,0.008484191,0.58655983,0.0030039295,0.025590917,-0.011689338,0.056314442,0.22173364,0.07809079,0.0,0.023030518
-0.06758087,-0.009624722,0.010851194,0.023460928,1.2038075,-0.0145912,1.5087029,-0.19473496,0.10017278,0.05572498,-0.27583805,-0.2369525,0.35026014,-0.18637036,0.037837453,0.0068218326,0.04045553,1.219188,1.2050511,-0.048590224,0.06939962,0.004835294,-0.34238547,0.03304765,-0.12221139,-0.0101509,0.0,0.28083807,0.01012595,0.5703832,0.002267245,0.019632617,-0.001625618,-0.14212476,0.13558333,0.028923567,0.0,0.023121193
-0.058259804,-0.044166226,0.0549347,0.06536268,1.2058085,-0.016344303,1.5069028,-0.22136018,0.10286248,0.095277846,-0.26783884,-0.21825658,0.35162097,-0.16839935,0.04925949,0.007994923,0.037568357,1.2293309,1.2154752,-0.042741627,0.06936083,0.028353665,-0.33160198,0.03008083,-0.09557087,-0.09895191,0.0,0.28051627,0.009881032,0.5648157,0.002163932,0.019435069,-0.03997597,-0.13623677,0.14168222,0.059622083,0.0,0.023019109
-0.058041703,-0.08163321,-0.063417524,0.072032124,-0.28873223,1.0789944,-0.47719634,-0.22157823,0.061861947,0.043409746,-0.32221964,-0.20163605,0.45455286,-0.19682671,0.05180309,0.644401,0.0042649056,1.362037,1.2591747,-0.047426574,0.10795462,0.16112043,-0.44496596,-0.00974597,-0.06396585,-0.045174934,0.0,0.30021617,0.008016634,0.5790784,0.0024704942,0.025343755,-0.03251516,-0.1655042,0.2501968,0.08077775,0.0,0.02301714
0.04042158,0.006396553,0.03296304,0.11004582,1.5283256,-0.026493045,-0.37965205,-0.20686352,0.02819854,0.06670818,-0.0074781887,-0.2600439,-0.0043615676,-0.21895882,-0.007305886,0.004779212,-0.15577094,1.4363468,1.1956624,0.028135566,0.059209492,0.10166493,-0.36355016,0.0070599774,-0.07447938,0.028333431,0.0,0.34788835,0.010160515,0.15323001,0.001563047,0.022208797,-0.031492855,0.14113586,0.25883412,0.07298558,0.0,0.02338262
-0.050814673,-0.08791962,-0.04064942,0.07852509,1.4853919,-0.027378067,-0.35317275,-0.22848667,0.10766181,0.1353884,-0.3123886,-0.20211594,0.47551334,-0.19985832,0.12087508,0.010922485,0.05494309,1.4144647,1.3374147,0.007193999,0.07966717,0.06382571,-0.34315163,0.039848674,-0.0718659,-0.047271926,0.0,0.35478693,0.008771599,0.59405434,0.0023045505,0.025506115,-0.015498284,-0.16574913,0.18991064,0.067212105,0.0,0.02301714
-0.042749256,-0.058391098,-0.014224653,0.08368551,-0.08021991,-0.023191774,-0.424053,-0.20653708,0.107369706,0.08565979,-0.30396324,-0.14256255,0.47924593,-0.27090394,0.103533566,0.0081841955,0.043938614,1.4077681,1.3542732,-0.020486776,0.20072246,0.10910232,-0.42595267,0.00514081,-0.07829967,-0.03858334,0.0,0.30373806,0.008771599,0.58253604,0.002159522,0.024983518,-0.025045201,-0.12789877,0.27303368,0.1120417,0.0,0.02301714
-0.08327858,-0.007788395,-0.058879793,0.026552191,1.504981,-0.02665522,-0.37161034,-0.22435032,0.115756236,0.16259144,-0.3983954,-0.2215685,-0.032962214,-0.25858232,0.13099673,0.0054435413,-0.005014988,1.3674489,1.2730424,0.0014792775,0.05363525,0.04587171,-0.3322407,0.039784823,-0.116354465,-0.009066828,0.0,0.35169846,0.010424828,0.13062364,0.0021281957,0.02786321,0.013169676,0.085069574,0.19969064,0.07565172,0.0,0.023494162
-0.09707824,-0.015501041,-0.057495616,0.08237107,1.1699125,-0.024292916,1.4983908,-0.16891092,0.113739066,0.11426416,-0.31978518,-0.25309348,0.3445179,-0.22767626,0.085831724,0.01365027,0.027478976,1.205615,1.0535427,-0.048103902,0.115232475,0.0767128,-0.3006825,0.03586809,-0.097901314,-0.07460433,0.0,0.2793172,0.009777617,0.5541679,0.002435603,0.020611638,-0.04495709,0.054538388,0.17412588,0.07604459,0.0,0.023030518
-0.09213857,-0.06547749,0.023798872,0.07650378,-0.21593976,-0.012812228,-0.31322843,-0.23525107,0.20991635,0.05694976,-0.35291553,-0.17747074,0.4713762,-0.23727718,0.050951663,0.7118075,-0.019735344,1.389875,1.1816027,-0.06858283,0.20427234,0.039163273,-0.39929578,-0.02524556,-0.08880796,0.019560257,0.0,0.18121359,0.0073083397,0.6105301,0.0035297032,0.022044895,0.024566669,0.07403238,0.2778483,0.06933667,0.0,0.0010464065
-0.032219574,-0.00727139,0.019163594,0.02895876,-0.24929775,1.0609074,1.6485928,-0.21731757,0.06526928,-0.002301884,-0.27049056,-0.22265074,0.33208793,-0.23223123,0.03358893,0.0037297155,0.028908411,1.2117218,1.2002839,-0.023155192,0.20139821,0.10801738,-0.45336425,0.0056003677,-0.1307952,-0.077538654,0.0,0.2523682,0.009434316,0.53536654,0.0019115072,0.019321838,-0.016758502,-0.12984575,0.21494396,0.07476467,0.0,0.023019109
-0.08138629,-0.049213253,0.021001447,0.049041726,-0.21834977,-0.03187162,-0.44073877,-0.23235108,0.104533255,0.09220299,-0.35545564,-0.23621933,0.49518117,-0.17250288,0.07649899,0.0031259782,0.066695884,1.412828,1.3614836,0.008722694,0.087545596,0.13344476,-0.43558517,0.021107147,-0.13774583,-0.03368639,0.0,0.2936787,0.008759582,0.6064282,0.0023352194,0.022043921,-0.009164515,-0.039593555,0.24661866,0.11840178,0.0,0.023019109
-0.084923126,-0.02666884,0.010700128,0.0221428,-0.19235374,1.1041671,-0.3735717,-0.22310098,0.16052294,0.06195601,-0.429481,-0.16551435,-0.055692777,-0.29945132,0.064811215,-0.007848651,0.0019842752,1.3666573,1.3563735,-0.03922342,0.083466485,0.08640742,-0.38775903,-0.024330273,-0.122719586,-0.05719776,0.0,0.20092453,0.008631199,0.15002899,0.0024240282,0.022041468,-0.039363395,0.08546584,0.2726101,0.10900445,0.0,0.0013982937
-0.112404235,-0.060174614,-0.06783532,0.09016996,1.3903401,1.0684174,-0.36113036,-0.2335303,0.11600097,0.07050632,-0.35232976,-0.2545513,0.4538127,-0.25541198,0.05553729,0.009789205,0.050583605,1.3856437,1.218404,-0.03537424,0.13887994,0.07242988,-0.38807592,0.021528061,-0.08764693,-0.04129275,0.0,0.33938906,0.0083076535,0.5556102,0.0022899518,0.025841715,-0.04973981,0.060642947,0.25595143,0.044862565,0.0,0.023030518
-0.013569453,-0.004003847,-0.040837873,0.011009243,1.2573763,-0.027354557,1.6010574,-0.19930254,0.09000269,0.14930598,-0.2869104,-0.19045338,-0.13666958,-0.21777226,0.18096744,0.005828726,0.0071095224,1.1827575,1.2189362,0.0049042553,0.033952158,0.010553656,-0.3394462,0.057053704,-0.103885695,-0.068815246,0.0,0.2832803,0.011194813,0.09099711,0.0018113444,0.019463878,-0.022466514,-0.1591673,0.1078946,0.09625543,0.0,0.023378698
-0.047890447,-0.044621073,-0.031002747,0.032271292,1.4132389,1.0709705,-0.38085946,-0.23522143,0.09682701,0.05003096,-0.3143605,-0.19391625,0.4521789,-0.19727285,0.055111982,0.006583599,0.09044306,1.3990973,1.3309246,-0.035072457,0.10303619,0.06559177,-0.40245184,0.030743059,-0.061537273,-0.008100584,0.0,0.34951264,0.008305848,0.56927854,0.0022315776,0.027527062,-0.016844917,-0.16334713,0.21145739,0.045873653,0.0,0.02301714
-0.087594464,-0.019886836,-0.048134264,0.029670846,-0.048443813,-0.03802641,-0.44586936,-0.21458972,0.09449356,0.13855082,-0.39672533,-0.21867879,-0.103486784,-0.27855882,0.1402031,0.0026241823,0.009973532,1.3624021,1.2866639,0.008101238,0.024846964,0.10080029,-0.3423739,0.0007116344,-0.13493158,-0.04605695,0.0,0.30024892,0.010198946,0.15930477,0.001881184,0.027050503,-0.043821216,0.082322076,0.26551393,0.12444251,0.0,0.023392078
-0.055297874,-0.0927341,0.055936757,0.0538106,-0.18540019,-0.02164196,-0.33959946,-0.27454615,0.17954868,0.121868275,-0.3130438,-0.14480406,0.48755467,-0.18755133,0.077602886,-0.00022265197,0.03170647,1.441424,1.3799195,0.00544355,0.09212333,0.13191395,-0.3330215,-0.031055592,-0.040718235,-0.081419125,0.0,0.18423119,0.0074436963,0.60539544,0.002615275,0.021958144,-0.056316324,-0.14337097,0.3070476,0.11534692,0.0,0.0010233558
-0.036664136,-0.020602316,-0.011491721,0.057040952,-0.12373558,-0.03090535,1.6986121,-0.2205722,0.08443736,0.08370429,-0.27046806,-0.20598026,0.35353887,-0.18553007,0.09053167,0.010279288,0.01776773,1.2088264,1.171948,-0.051530957,0.09116824,0.024452338,-0.37887672,-0.0074724425,-0.091876015,-0.07320213,0.0,0.25060174,0.010001693,0.5919681,0.0022317336,0.020515107,0.01841724,-0.13104893,0.16294774,0.07500617,0.0,0.023119224
-0.112918176,-0.07034747,-0.07216486,0.103805475,1.4656775,-0.026447613,-0.33285853,-0.21956827,0.12961899,0.11172053,-0.36029208,-0.25693002,0.47803456,-0.25654137,0.10230243,0.0136648975,0.041563597,1.4028667,1.216316,-0.03527996,0.11372752,0.05877025,-0.33696267,0.037151027,-0.09720445,-0.04458534,0.0,0.34466335,0.008773405,0.5868061,0.0024699084,0.025841715,-0.01885958,0.06204113,0.24336937,0.07082136,0.0,0.023030518
-0.04857244,-0.054119125,-0.015308945,0.026363788,-0.37050366,1.085196,-0.3624414,-0.24878074,0.13604009,0.026919454,-0.31246287,-0.15183266,0.4604306,-0.19300832,0.05543911,-0.00030358607,0.03910271,1.403303,1.3424627,-0.058392316,0.13854301,0.15687935,-0.374176,-0.008692517,-0.03496521,-0.055382553,0.0,0.18467471,0.00700267,0.5862475,0.0025004426,0.024738267,-0.036213018,-0.13088734,0.3033687,0.107769355,0.0,0.001021386
-0.067424186,-0.07801972,-0.016000556,0.029669011,-0.17401007,-0.02458331,-0.30679923,-0.23459,0.1565695,0.12510985,-0.30168015,-0.15010917,0.46956006,-0.20367602,0.12743822,0.009151098,0.016722271,1.4302266,1.3368917,-0.004754961,0.09479001,0.13720554,-0.29413244,-0.02918627,-0.017268661,0.03218634,0.0,0.18456247,0.0072675557,0.6055051,0.0026127163,0.022919293,-0.029519407,-0.13522059,0.31618994,0.11686738,0.0,0.001021386
-0.08042256,-0.07662946,-0.03551886,0.060594343,1.401542,1.0672219,-0.37787348,-0.23473775,0.081765786,0.05586954,-0.31131974,-0.19753654,0.45150512,-0.2130614,0.046526648,0.008498067,0.048206914,1.3990456,1.3451699,-0.03544912,0.11309291,0.118730426,-0.37052044,0.019669028,-0.06186658,-0.054876946,0.0,0.34951264,0.008305848,0.54262346,0.0019684623,0.025506115,-0.046378527,-0.16271794,0.21299899,0.050227735,0.0,0.02301714
-0.03862462,-0.0014076635,-0.07339509,-0.0013225004,1.4378929,1.0744325,-0.40305975,-0.22098453,0.102394156,0.082080685,-0.4072338,-0.2140425,-0.05671489,-0.2698334,0.06858023,0.0011105293,0.055562224,1.3549542,1.3168035,-0.036838613,0.06634834,0.058851443,-0.31923836,0.049225185,-0.11029786,0.051636424,0.0,0.34683388,0.009752114,0.09338464,0.0021470753,0.027695855,-0.050864052,0.08008881,0.22700325,0.07412001,0.0,0.023392078
-0.049561616,-0.027022343,-0.08524775,0.11632974,1.4100326,1.066695,-0.42261267,-0.22210181,0.068313725,0.067053355,-0.33138174,-0.14188722,-0.07079757,-0.19252874,0.066253945,0.6306268,-0.014586277,1.3111732,1.3152701,-0.053217206,0.06319324,0.106631026,-0.42050716,0.034414057,-0.05725651,-0.01608705,0.0,0.35569602,0.009690458,0.074389495,0.0023371093,0.024549806,0.016198445,-0.16686438,0.21052842,0.0784195,0.0,0.023480782
-0.06580228,-0.059775606,-0.05654408,0.16389693,1.4690931,-0.029477615,-0.35885492,-0.23146397,0.07827088,0.10633381,-0.28193355,-0.17647986,0.47489846,-0.17331219,0.09145911,0.012925798,0.08238709,1.3943838,1.3637125,-0.061606884,0.08985012,0.09960022,-0.3705055,0.03524242,-0.059401184,-0.043536395,0.0,0.35515153,0.008790796,0.5558168,0.0022568274,0.024711614,-0.03882756,-0.12997927,0.1958534,0.10312699,0.0,0.02301714
-0.05005909,-0.052585088,-0.06967583,0.013176346,-0.19791412,-0.03887957,-0.4859105,-0.24162687,0.086753875,0.099621154,-0.3576761,-0.19207473,-0.1425236,-0.20845917,0.12931472,0.65190077,-0.06940674,1.3337425,1.3761679,-0.033862337,-0.003968639,0.12566088,-0.415131,0.025209319,-0.10824626,-0.042315032,0.0,0.2986229,0.01012727,0.17694508,0.0023611013,0.022319103,0.01905287,-0.07063349,0.22901718,0.11334279,0.0,0.023480782
-0.05154212,-0.067258865,0.010709966,0.057008777,1.4950142,-0.017228216,-0.342048,-0.24888659,0.112108834,0.059808455,-0.3398376,-0.25955036,0.48391744,-0.20277424,0.077943586,0.0067806533,0.055056978,1.4252294,1.4001869,-0.02837907,0.08799855,0.049764913,-0.39304197,0.033552676,-0.12992948,-0.039055143,0.0,0.34472758,0.008759582,0.59707326,0.002480248,0.02464453,-0.0047625313,-0.05942736,0.2062462,0.050021667,0.0,0.023019109
-0.12029747,-0.071972445,0.011740159,0.02171853,-0.09270188,1.1043633,-0.48761493,-0.24913366,0.09053421,0.08046501,-0.43626437,-0.22314283,-0.06195681,-0.28043854,0.06975505,-0.002904054,0.015731988,1.358616,1.3573068,-0.02377989,0.07923434,0.052383013,-0.4599816,-0.0113121355,-0.16085543,-0.080903076,0.0,0.30256304,0.009740097,0.15513545,0.0017975502,0.02192635,-0.025276802,0.08761586,0.30143616,0.07611167,0.0,0.023394046
-0.05230858,-0.102248386,-0.039094448,0.17227982,-0.11754246,-0.029282613,1.6917133,-0.22567125,0.055137604,0.09738786,-0.21814746,-0.19868042,0.35068277,-0.16529371,0.112080924,0.01330209,-0.00815873,1.187729,1.1761059,-0.07492032,0.111505404,0.10045701,-0.364925,-0.0010732363,-0.079915226,-0.12293079,0.0,0.25103298,0.010020889,0.51037097,0.001970043,0.019371621,0.02499935,-0.09046356,0.15404841,0.10096145,0.0,0.023119224
-0.08389458,-0.05574225,0.042886652,0.12729454,1.2433144,-0.01856711,1.5621452,-0.23695958,0.065981254,0.12875399,-0.33192372,-0.19405027,-0.10828023,-0.20868398,0.105174325,0.010259308,-0.027602706,1.1780006,1.1444206,-0.056617502,0.14023773,0.037442137,-0.3430899,0.047289807,-0.118141174,-0.12341007,0.0,0.28177062,0.011354643,0.087936945,0.0017323116,0.018092785,-0.044997793,0.07142087,0.19970295,0.08322558,0.0,0.023394046
