customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn,balance_salary_ratio,products_per_tenure,digital_engagement_score,customer_value,revenue_at_risk,age_tenure_ratio,zero_balance_flag,single_product_flag,credit_engagement_mismatch,complaint_risk_score,low_digital_activity,financial_stress_flag,wealth_tier,age_group,churn_risk_score,priority_score,high_value_customer,high_churn_risk,churn_probability,recoverable_revenue,customer_lifetime_value,risk_tier,recommended_action,recommendation_reason,expected_impact
Cust02432,42.0,Male,,7.0,2.0,1.0,1.0,596.0,56349.46,58426.08,27.0,10527.9,0.0,428.0,37.0,0.0,27.0,0.0,0.0,0.349,2015-05-10,2022-09-15,0.0,0.964440803819051,0.25,55.74,0.0896,2265.97,5.25,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,0.000137,0,0,0.1624,128.8,130025.28,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02433,42.0,Male,Chennai,4.0,2.0,1.0,1.0,650.0,170376.91,75245.06,74.0,8073.02,1.0,531.0,49.0,1.0,0.0,0.0,0.0,0.349,2020-02-11,2024-07-03,0.0,2.26426353751944,0.4,80.98,0.0888,4589.25,8.4,0,0,0,53.1,0,0,Mid,Mid-Career,0.0,0.0001,0,0,0.0591,94.93,103987.55,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02434,40.0,Male,Kolkata,9.0,3.0,1.0,1.0,679.0,110219.32,75245.06,36.0,6922.49,1.0,286.0,29.0,0.0,26.0,0.0,0.0,0.349,2019-09-13,2024-02-26,0.0,1.464785265833188,0.3,55.58,0.132,3774.59,4.0,0,0,0,28.6,0,0,Mid,Mid-Career,0.0,0.001326,0,0,0.6395,844.85,89376.46,High Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02435,45.0,Male,Pune,5.0,1.0,1.0,1.0,650.0,56349.46,75132.13,5.0,7472.21,0.0,113.0,27.0,1.0,27.0,0.0,0.0,0.349,2022-09-18,2022-04-27,0.0,0.7499948424882604,0.1666666666666666,80.54,0.0494,1902.24,7.5,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,6.7e-05,0,0,0.1717,114.32,92357.0,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02436,37.0,Female,Chennai,15.0,1.0,0.0,1.0,672.0,64430.67,107272.98,51.0,4124.25,1.0,729.0,52.0,1.0,4.0,0.0,0.0,0.349,2015-02-26,2022-01-12,0.0,0.6006178758353145,0.0625,61.04,0.0655,2158.95,2.3125,0,1,0,72.9,0,0,High,Mid-Career,15.0,0.000103,0,0,0.1758,132.84,52423.92,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02437,40.0,Male,Ahmedabad,11.0,1.0,0.0,1.0,591.0,47484.76,54278.95,48.0,5410.21,0.0,112.0,46.0,0.0,4.0,1.0,0.0,0.226,2018-05-31,2022-01-24,1.0,0.8748121543958681,0.0833333333333333,35.92,0.0574,1620.91,3.333333333333333,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,4.5e-05,0,0,0.1157,65.64,67347.06,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02438,53.0,Male,Kolkata,0.0,2.0,1.0,0.0,480.0,275230.16,21713.55,27.0,7911.45,1.0,109.0,28.0,0.0,3.0,1.0,0.0,0.447,2018-02-02,2023-12-28,0.0,12.674918890789815,2.0,20.56,0.0841,6470.57,53.0,0,0,0,10.9,0,0,Low,Senior,35.0,0.000289,0,0,0.1277,289.2,105194.3,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02439,36.0,Male,Bangalore,5.0,2.0,1.0,1.0,650.0,49909.27,13949.43,59.0,7922.62,0.0,438.0,32.0,1.0,14.0,0.0,0.0,0.349,2017-02-18,2024-08-24,0.0,3.5776151702850734,0.3333333333333333,80.64,0.0848,1933.21,6.0,0,0,0,0.0,0,0,Low,Mid-Career,0.0,0.000153,0,0,0.2245,151.9,98568.72,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02440,21.0,Male,Chennai,8.0,2.0,1.0,0.0,662.0,82026.96,132537.56,54.0,8073.02,0.0,285.0,48.0,1.0,13.0,0.0,0.0,0.349,2017-07-18,2021-10-11,0.0,0.6188912871846504,0.2222222222222222,45.96,0.094,3051.42,2.333333333333333,0,0,0,0.0,0,0,High,Young,25.0,0.000344,0,0,0.2882,307.8,101337.05,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02441,65.0,Female,Delhi,9.0,1.0,1.0,1.0,691.0,56349.46,112245.87,28.0,10856.41,1.0,10.0,4.0,1.0,17.0,1.0,0.0,0.186,2019-12-18,2024-04-12,0.0,0.5020136418948697,0.1,80.08,0.0568,2084.54,6.5,0,1,0,1.0,0,0,High,Retired,25.0,0.00016,0,0,0.3246,236.82,132967.4,Medium Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02442,60.0,Female,Ahmedabad,3.0,2.0,1.0,1.0,596.0,56349.46,101231.99,68.0,14093.35,1.0,595.0,33.0,0.0,3.0,0.0,0.0,0.349,2021-04-11,2022-12-20,0.0,0.5566313906168334,0.5,55.66,0.0851,2472.85,15.0,0,0,0,59.5,0,0,High,Senior,10.0,0.00026,0,0,0.2968,256.88,172810.68,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02443,25.0,Female,Kolkata,13.0,1.0,0.0,0.0,588.0,101865.54,57557.89,71.0,468.13,0.0,352.0,7.0,0.0,1.0,0.0,0.0,0.349,2023-03-30,2022-03-23,0.0,1.769762064556839,0.0714285714285714,0.14,0.0618,2672.22,1.7857142857142858,0,1,0,0.0,0,0,Mid,Young,40.0,0.000163,0,0,0.2365,221.19,9673.53,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02444,51.0,Female,Delhi,13.0,3.0,1.0,1.0,650.0,78392.89,21676.8,8.0,12564.73,0.0,58.0,45.0,1.0,9.0,1.0,0.0,0.226,2017-12-14,2024-07-02,1.0,3.616275175525192,0.2142857142857142,80.9,0.1356,2980.21,3.642857142857143,0,0,0,0.0,0,0,Low,Senior,0.0,0.000222,0,0,0.132,137.69,156128.55,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02445,35.0,Female,Kolkata,9.0,2.0,1.0,1.0,772.0,57816.45,63707.94,15.0,6297.3,2.0,570.0,34.0,0.0,18.0,1.0,0.0,0.22,2018-02-04,2022-12-22,0.0,0.9075092129927134,0.2,55.68,0.0925,2274.13,3.5,0,0,0,114.0,0,0,Mid,Mid-Career,0.0,0.00026,0,0,0.2966,236.08,79302.09,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02446,45.0,Male,Bangalore,12.0,1.0,0.0,1.0,651.0,28546.66,71265.83,29.0,11291.36,0.0,142.0,18.0,1.0,14.0,1.0,0.0,0.238,2017-12-12,2022-11-19,0.0,0.4005602606429947,0.0769230769230769,60.36,0.0592,1368.91,3.4615384615384617,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,7e-05,0,0,0.2079,99.61,137352.72,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02447,46.0,Female,Hyderabad,0.0,2.0,1.0,0.0,684.0,82591.29,29737.93,73.0,9697.11,0.0,229.0,57.0,1.0,16.0,1.0,1.0,0.575,2015-09-22,2023-01-20,1.0,2.777211217753967,2.0,46.14,0.0789,2667.75,46.0,0,0,0,0.0,0,1,Low,Senior,50.0,0.000836,0,0,0.9543,891.04,120843.06,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02448,42.0,Female,Delhi,13.0,1.0,0.0,1.0,624.0,191251.16,75245.06,20.0,5113.88,0.0,395.0,41.0,1.0,18.0,1.0,0.0,0.167,2017-01-25,2022-06-27,0.0,2.541676733638944,0.0714285714285714,60.82,0.0653,4577.14,3.0,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,0.000358,0,0,0.2876,460.73,68104.09,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02449,32.0,Male,Ahmedabad,10.0,2.0,1.0,1.0,527.0,554.93,10000.0,65.0,15600.51,3.0,76.0,55.0,0.0,0.0,1.0,1.0,0.093,2020-12-11,2022-05-08,1.0,0.0554874512548745,0.1818181818181818,56.1,0.0911,1007.1,2.909090909090909,0,0,0,22.8,0,0,Low,Mid-Career,10.0,0.000339,0,0,0.8891,313.39,189222.77,Critical,Priority Complaint Resolution + Follow-up,Repeated complaints strongly linked to churn,High
Cust02450,33.0,Male,Delhi,8.0,1.0,1.0,0.0,727.0,11503.07,101295.73,7.0,11806.05,0.0,453.0,29.0,1.0,7.0,0.0,0.0,0.349,2023-03-11,2021-09-24,1.0,0.1135581573067561,0.1111111111111111,45.58,0.0537,1153.3,3.6666666666666665,0,1,1,0.0,0,0,High,Mid-Career,50.0,0.000203,0,0,0.7863,317.39,143017.69,High Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02451,30.0,Female,Mumbai,15.0,2.0,1.0,0.0,723.0,10206.05,26785.67,34.0,10103.57,0.0,335.0,29.0,1.0,16.0,0.0,0.0,0.349,2022-08-04,2024-02-25,0.0,0.3810122721487964,0.125,45.58,0.0992,1212.3,1.875,0,0,1,0.0,0,0,Low,Young,35.0,0.000168,0,0,0.3359,142.52,123549.02,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02452,31.0,Male,Pune,3.0,2.0,0.0,1.0,707.0,205329.58,87376.41,10.0,18950.47,4.0,22.0,48.0,0.0,26.0,1.0,0.0,0.228,2016-12-02,2023-07-25,1.0,2.3499160709844795,0.5,35.96,0.0893,5445.6,7.75,0,0,0,8.8,0,0,Mid,Mid-Career,10.0,0.001704,0,0,0.8424,1605.58,235565.53,Critical,Priority Complaint Resolution + Follow-up,Repeated complaints strongly linked to churn,High
Cust02453,41.0,Male,Bangalore,1.0,2.0,1.0,1.0,1200.0,86953.91,59088.01,48.0,3128.66,0.0,197.0,0.0,1.0,0.0,1.0,1.0,0.572,2023-05-16,2023-08-28,0.0,1.4715750018489056,1.0,80.0,0.0811,2806.72,20.5,0,0,0,0.0,0,1,Mid,Mid-Career,25.0,0.000168,0,0,0.1777,174.56,42152.54,Low Risk,Flexible EMI / Loan Restructuring Offer,Customer shows financial stress indicators,Medium
Cust02454,33.0,Female,Pune,15.0,1.0,0.0,1.0,698.0,242571.96,98585.52,70.0,8125.4,0.0,463.0,42.0,0.0,9.0,0.0,0.0,0.349,2018-12-16,2024-01-19,0.0,2.4604982506736213,0.0625,35.84,0.0707,5727.04,2.0625,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,0.000119,0,0,0.0704,141.11,105781.96,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02455,51.0,Male,Pune,0.0,1.0,0.0,1.0,722.0,69937.71,88432.98,25.0,10810.62,0.0,375.0,54.0,0.0,12.0,1.0,0.0,0.081,2023-03-09,2021-02-15,0.0,0.7908465727766636,1.0,36.08,0.0429,2260.59,51.0,0,1,0,0.0,0,0,Mid,Senior,25.0,3.5e-05,0,0,0.0869,68.76,132825.57,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02456,61.0,Male,Bangalore,2.0,1.0,1.0,1.0,780.0,49552.03,65722.5,76.0,2664.92,1.0,249.0,46.0,1.0,22.0,0.0,0.0,0.349,2015-05-06,2022-08-10,0.0,0.7539469139653244,0.3333333333333333,80.92,0.0442,1680.58,20.33333333333333,0,1,0,24.9,0,0,Mid,Retired,35.0,6.5e-05,0,0,0.2099,123.46,34465.6,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02457,34.0,Female,Pune,6.0,4.0,0.0,1.0,729.0,125749.37,80218.14,41.0,4680.17,0.0,567.0,16.0,1.0,1.0,0.0,0.0,0.349,2023-05-01,2024-11-18,0.0,1.567573150248183,0.5714285714285714,60.32,0.1655,4482.66,4.857142857142857,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,0.00059,0,0,0.191,299.67,63934.52,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02458,45.0,Female,Bangalore,10.0,1.0,0.0,1.0,655.0,14038.06,70586.56,78.0,12983.44,0.0,615.0,54.0,1.0,13.0,0.0,0.0,0.349,2017-07-16,2025-01-18,0.0,0.198874419231944,0.0909090909090909,61.08,0.0558,1092.94,4.090909090909091,0,1,0,0.0,0,0,Mid,Mid-Career,15.0,1.1e-05,0,0,0.0421,16.1,157222.42,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02459,48.0,Male,Bangalore,15.0,1.0,1.0,1.0,650.0,38415.71,50386.11,11.0,5518.04,0.0,306.0,9.0,1.0,15.0,0.0,0.0,0.349,2019-11-19,2021-11-11,0.0,0.7624114580097965,0.0625,80.18,0.063,1425.04,3.0,0,1,0,0.0,0,0,Mid,Senior,15.0,5.7e-05,0,0,0.1529,76.26,68368.95,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02460,48.0,Male,Bangalore,9.0,2.0,0.0,0.0,662.0,50229.85,114203.31,12.0,12359.43,0.0,451.0,29.0,0.0,0.0,0.0,0.0,0.349,2015-08-12,2021-08-29,0.0,0.4398244689714425,0.2,0.58,0.0942,2385.0,4.8,0,0,0,0.0,0,0,High,Senior,25.0,0.000389,0,0,0.4166,347.76,151820.06,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02461,43.0,Female,Ahmedabad,15.0,1.0,1.0,0.0,671.0,28358.01,58077.05,42.0,4852.03,0.0,669.0,35.0,1.0,21.0,1.0,1.0,0.223,2016-12-22,2022-07-27,0.0,0.4882741414355336,0.0625,45.7,0.0629,1247.99,2.6875,0,1,0,0.0,0,0,Mid,Mid-Career,40.0,9.9e-05,0,0,0.3023,132.04,60075.1,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02462,52.0,Male,Delhi,1.0,1.0,1.0,1.0,707.0,37126.26,71525.99,53.0,18100.43,0.0,408.0,29.0,1.0,18.0,0.0,0.0,0.349,2017-11-15,2025-03-17,0.0,0.5190524583796969,0.5,80.58,0.0433,1609.63,26.0,0,1,0,0.0,0,0,Mid,Senior,25.0,4.1e-05,0,0,0.1424,80.22,219318.95,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02463,48.0,Female,Chennai,14.0,1.0,0.0,1.0,758.0,6505.93,18395.0,29.0,100.0,0.0,109.0,7.0,0.0,12.0,1.0,0.0,0.088,2017-07-26,2021-03-11,0.0,0.3536600347901718,0.0666666666666666,35.14,0.0593,604.7,3.2,0,1,0,0.0,0,0,Low,Senior,15.0,1.7e-05,0,0,0.1106,23.41,2395.18,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02464,26.0,Male,Delhi,8.0,2.0,1.0,0.0,642.0,17650.1,85961.78,45.0,8073.02,1.0,277.0,32.0,0.0,18.0,0.0,0.0,0.349,2020-11-22,2023-06-08,0.0,0.205322582634019,0.2222222222222222,20.64,0.0907,1577.58,2.888888888888889,0,0,0,27.7,0,0,Mid,Young,25.0,0.0002,0,0,0.3357,185.36,99405.74,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02465,53.0,Female,Hyderabad,11.0,2.0,1.0,1.0,818.0,32697.24,50576.74,23.0,9254.46,1.0,242.0,57.0,0.0,24.0,0.0,0.0,0.349,2019-10-05,2024-03-14,0.0,0.6464749116903998,0.1666666666666666,56.14,0.0945,1748.8,4.416666666666667,0,0,0,24.2,0,0,Mid,Senior,0.0,0.000103,0,0,0.1491,91.26,114034.44,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02466,54.0,Female,Hyderabad,12.0,3.0,1.0,1.0,509.0,127127.87,55926.05,60.0,346.67,0.0,362.0,29.0,1.0,28.0,1.0,0.0,0.582,2020-12-20,2024-03-29,1.0,2.27310165653293,0.2307692307692307,80.58,0.136,3969.73,4.153846153846154,0,0,0,0.0,0,1,Mid,Senior,15.0,0.000382,0,0,0.1701,236.34,10973.88,Low Risk,Flexible EMI / Loan Restructuring Offer,Customer shows financial stress indicators,Medium
Cust02467,42.0,,Bangalore,10.0,1.0,1.0,1.0,684.0,16120.09,41417.57,60.0,6884.8,0.0,295.0,56.0,1.0,6.0,1.0,0.0,0.463,2020-12-14,2024-07-11,0.0,0.3891995788362563,0.0909090909090909,81.12,0.0546,956.92,3.8181818181818175,0,1,0,0.0,0,0,Low,Mid-Career,15.0,2e-05,0,0,0.0909,30.44,84101.2,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02468,42.0,Male,Chennai,1.0,1.0,1.0,0.0,586.0,34050.21,70040.14,21.0,100.0,2.0,722.0,53.0,1.0,24.0,0.0,0.0,0.349,2019-04-23,2021-12-08,0.0,0.4861458565637281,0.5,46.06,0.0422,1362.16,21.0,0,1,0,144.4,0,0,Mid,Mid-Career,50.0,4.4e-05,0,0,0.184,87.72,3221.51,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02469,51.0,Male,Hyderabad,4.0,3.0,1.0,1.0,497.0,5369.88,10000.0,59.0,9761.67,0.0,363.0,12.0,1.0,8.0,0.0,0.0,0.349,2017-03-04,2024-05-20,0.0,0.536934306569343,0.6,80.24,0.1195,1445.01,10.2,0,0,0,0.0,0,0,Low,Senior,0.0,6.6e-05,0,0,0.0916,46.33,120301.14,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02470,39.0,Female,Kolkata,7.0,2.0,0.0,1.0,634.0,65153.69,102294.28,40.0,5015.65,0.0,353.0,33.0,0.0,24.0,0.0,0.0,0.349,2019-04-29,2022-12-21,1.0,0.636917851928261,0.25,35.66,0.0909,2562.41,4.875,0,0,0,0.0,0,0,High,Mid-Career,0.0,0.000683,0,0,0.7051,632.36,64142.41,High Risk,Digital Re-engagement Campaign,Low digital activity indicates disengagement,Medium
Cust02471,56.0,Male,Pune,12.0,4.0,0.0,1.0,533.0,75585.69,73453.41,1.0,100.0,1.0,329.0,21.0,0.0,22.0,1.0,0.0,0.355,2022-08-05,2021-01-31,0.0,1.0290150040004404,0.3076923076923077,35.42,0.1726,3406.53,4.307692307692308,0,0,0,32.9,0,0,Mid,Senior,10.0,0.000237,0,0,0.097,115.65,7467.57,Low Risk,Digital Re-engagement Campaign,Low digital activity indicates disengagement,Medium
Cust02472,73.0,Male,Kolkata,12.0,1.0,1.0,1.0,637.0,160505.08,56308.58,25.0,8828.37,2.0,281.0,42.0,1.0,3.0,0.0,0.0,0.349,2023-10-07,2024-10-11,0.0,2.8504044960022785,0.0769230769230769,80.84,0.0624,3923.62,5.615384615384615,0,1,0,56.2,0,0,Mid,Retired,25.0,0.000262,0,0,0.2572,353.2,111755.59,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02473,32.0,Female,Mumbai,11.0,1.0,1.0,0.0,653.0,136791.95,13070.77,16.0,8724.16,0.0,336.0,15.0,1.0,4.0,0.0,0.0,0.349,2018-02-05,2021-11-28,0.0,10.46468458364858,0.0833333333333333,45.3,0.0589,3275.36,2.6666666666666665,0,1,0,0.0,0,0,Low,Mid-Career,40.0,0.000296,0,0,0.3685,422.44,109793.68,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02474,24.0,Female,Chennai,9.0,1.0,1.0,1.0,739.0,26880.12,92322.67,33.0,18534.58,0.0,113.0,9.0,0.0,13.0,0.0,0.0,0.349,2021-07-13,2023-07-17,0.0,0.2911509042047397,0.1,55.18,0.0557,1492.24,2.4,0,1,0,0.0,0,0,Mid,Young,15.0,4e-05,0,0,0.1144,59.75,224221.36,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02475,46.0,Female,Bangalore,7.0,1.0,1.0,1.0,529.0,11782.95,49626.9,22.0,12140.02,4.0,274.0,25.0,0.0,21.0,0.0,0.0,0.349,2023-03-06,2025-02-07,0.0,0.2374259237243566,0.125,55.5,0.0505,955.57,5.75,0,1,0,109.6,0,0,Low,Senior,25.0,5.5e-05,0,0,0.2754,92.11,147033.73,Low Risk,Priority Complaint Resolution + Follow-up,Repeated complaints strongly linked to churn,High
Cust02476,51.0,Female,,2.0,1.0,1.0,0.0,723.0,13576.11,127243.47,67.0,100.0,0.0,489.0,39.0,1.0,11.0,1.0,0.0,0.163,2022-11-24,2022-06-15,1.0,0.1066931238740669,0.3333333333333333,45.78,0.045,1181.5,17.0,0,1,1,0.0,0,0,High,Senior,60.0,0.000197,0,1,0.8888,367.54,2607.28,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02477,39.0,Male,Kolkata,1.0,1.0,0.0,0.0,658.0,277808.45,94452.76,67.0,5358.22,0.0,497.0,24.0,0.0,15.0,0.0,0.0,0.349,2021-01-08,2022-04-17,0.0,2.941211128069438,0.5,0.48,0.0504,6387.56,19.5,0,1,0,0.0,0,0,Mid,Mid-Career,50.0,0.000582,0,0,0.4345,971.39,73632.89,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02478,61.0,Male,Pune,8.0,2.0,1.0,0.0,732.0,89478.87,136386.23,75.0,13523.61,0.0,573.0,36.0,0.0,9.0,0.0,0.0,0.349,2022-12-19,2021-01-31,1.0,0.656064867656598,0.2222222222222222,20.72,0.0947,3270.36,6.777777777777778,0,0,1,0.0,0,0,High,Retired,45.0,0.001094,0,0,0.849,971.79,166967.69,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02479,25.0,Male,Mumbai,15.0,2.0,1.0,0.0,615.0,3480.28,80478.8,43.0,100.0,0.0,234.0,12.0,0.0,27.0,1.0,0.0,0.611,2015-01-25,2024-02-10,0.0,0.043244143250853,0.125,20.24,0.1002,1192.52,1.5625,0,0,0,0.0,0,1,Mid,Young,40.0,0.000114,0,0,0.2296,95.83,3304.41,Low Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02480,51.0,Male,Kolkata,2.0,1.0,0.0,1.0,543.0,11766.79,118112.91,52.0,4142.17,0.0,53.0,40.0,1.0,9.0,0.0,0.0,0.349,2016-08-14,2023-12-20,0.0,0.0996223899454348,0.3333333333333333,60.8,0.0448,1149.21,17.0,0,1,0,0.0,0,0,High,Senior,25.0,6.9e-05,0,0,0.3223,129.64,51059.04,Medium Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02481,34.0,Male,Chennai,-3.0,1.0,1.0,1.0,553.0,53211.45,93510.84,63.0,8009.05,1.0,179.0,52.0,1.0,12.0,0.0,0.0,0.349,2021-06-04,2022-04-10,0.0,0.5690343597131657,-0.5,81.04,0.0379,1918.36,-17.0,0,1,0,17.9,0,0,Mid,Mid-Career,25.0,2.8e-05,0,0,0.0911,61.17,98704.94,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
Cust02482,64.0,Female,Hyderabad,1.0,4.0,0.0,1.0,547.0,18638.22,56960.74,40.0,5359.8,0.0,285.0,49.0,1.0,26.0,0.0,0.0,0.349,2016-08-04,2023-03-11,0.0,0.327205945604892,2.0,60.98,0.1541,2254.21,32.0,0,0,0,0.0,0,0,Mid,Retired,20.0,0.000619,0,0,0.4283,337.92,68876.75,Medium Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02483,68.0,Male,Bangalore,2.0,1.0,0.0,0.0,688.0,130232.18,82488.4,25.0,15955.93,0.0,84.0,58.0,1.0,28.0,0.0,0.0,0.349,2022-11-28,2023-11-27,0.0,1.578774727419523,0.3333333333333333,26.16,0.0478,3494.16,22.666666666666668,0,1,0,0.0,0,0,Mid,Retired,60.0,0.000583,0,1,0.8395,1026.67,196378.13,Critical,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02484,32.0,Male,Ahmedabad,0.0,2.0,1.0,1.0,768.0,68118.39,41640.55,38.0,8915.72,0.0,607.0,50.0,1.0,15.0,0.0,0.0,0.349,2023-06-03,2021-10-30,0.0,1.63582743677889,2.0,81.0,0.0788,2418.09,32.0,0,0,0,0.0,0,0,Low,Mid-Career,10.0,0.000122,0,0,0.1542,130.5,111032.19,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02485,35.0,Male,,13.0,2.0,1.0,1.0,605.0,75870.45,157751.18,53.0,8166.56,1.0,362.0,2.0,0.0,7.0,1.0,0.0,0.503,2020-10-20,2024-04-08,0.0,0.4809470778787336,0.1428571428571428,55.04,0.1022,3030.08,2.5,0,0,0,36.2,1,1,Premium,Mid-Career,25.0,0.000105,0,0,0.0812,86.11,102274.83,Low Risk,Flexible EMI / Loan Restructuring Offer,Customer shows financial stress indicators,Medium
Cust02486,53.0,Male,Bangalore,10.0,2.0,1.0,1.0,700.0,49714.59,70965.4,16.0,3416.36,0.0,153.0,28.0,1.0,1.0,0.0,0.0,0.349,2023-08-31,2024-10-27,0.0,0.7005370146999144,0.1818181818181818,80.56,0.0939,2112.32,4.818181818181818,0,0,0,0.0,0,0,Mid,Senior,0.0,0.000158,0,0,0.1915,141.58,44487.76,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02487,37.0,Male,Kolkata,5.0,2.0,1.0,0.0,528.0,56349.46,76048.41,70.0,2487.84,0.0,534.0,3.0,1.0,6.0,0.0,0.0,0.349,2020-04-01,2022-09-21,0.0,0.7409585426106526,0.3333333333333333,45.06,0.0867,2256.06,6.166666666666667,0,0,0,0.0,0,0,Mid,Mid-Career,25.0,0.000286,0,0,0.3519,277.87,33544.56,Medium Risk,Loyalty Rewards / Cashback Activation Offer,Inactive customers are more likely to churn,High
Cust02488,41.0,Male,Ahmedabad,12.0,2.0,1.0,1.0,664.0,71211.57,90599.43,73.0,8520.11,0.0,589.0,46.0,1.0,4.0,0.0,0.0,0.349,2016-09-22,2024-01-21,0.0,0.7859959384298729,0.1538461538461538,80.92,0.0984,2671.83,3.1538461538461537,0,0,0,0.0,0,0,Mid,Mid-Career,0.0,8e-05,0,0,0.0728,68.08,106377.67,Low Risk,Standard Retention Email Campaign,Low-risk customer requiring periodic engagement,Low
Cust02489,42.0,Male,Pune,6.0,1.0,0.0,1.0,703.0,100976.2,31522.19,10.0,7599.03,0.0,441.0,37.0,0.0,20.0,0.0,0.0,0.349,2021-12-06,2023-10-02,0.0,3.203235459355477,0.1428571428571428,35.74,0.0508,2621.6,6.0,0,1,0,0.0,0,0,Low,Mid-Career,15.0,0.000103,0,0,0.1856,170.3,95217.65,Low Risk,Cross-Sell Credit Card or Investment Product,Single-product customers churn significantly more,Medium
